Density (⟨k⟩),Degree Variance,Average Neighbor Degree (⟨kn⟩),Neighbor Degree Variance,Average Clustering Coefficient (⟨C⟩),Clustering Coefficient Variance,Degree Correlation (r),Number of Modules (μ),Average Node Betweenness (⟨wn⟩),Node Betweenness Variance,Average Edge Betweenness (⟨we⟩),Edge Betweenness Variance,Average Closeness (⟨cl⟩),Closeness Variance,Average Path Length (⟨l⟩),Diameter (d),Distance Distribution Mean (⟨dd⟩),Distance Distribution Variance,3-loops (l3),4-Cliques (c4),4-Stars (s4),Graph Energy (G),Average EigenCentrality (⟨eC⟩),EigenCentrality Variance,Algebraic Connectivity (a),Degree Correlation Elasticity (|rmax - rmin|),Rich Club Metric (⟨rc⟩),Rich Club Variance,s-metric/smax,s-metric Elasticity (|smax - smin|),graph_structure,graph_id,node_count,TSNE1,TSNE2,Cluster,DistanceToCentroid,PC1,PC2,PC3
0.311111,0.0241975,0.412407,0.00769414,0.293333,0.0986222,-0.215686,0.3,0.127778,0.022311,0.144444,0.00302959,0.514438,0.0110227,0.224691,0.444444,0.202222,0.0126864,0.0333333,0,0.12381,0.412148,0.285789,0.0183249,0.587365,0.588235,1.08308,0.00743303,0.982249,0.0887574,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",8587,10,-18.6258,17.1914,9,8.21549,-2.48873,0.195179,1.92855
0.4,0.0375309,0.514074,0.00581564,0.483333,0.1065,-0.219949,0.2,0.0944444,0.0105847,0.0975309,0.00168877,0.591628,0.0131667,0.195062,0.333333,0.175556,0.00893333,0.0833333,0.00952381,0.309524,0.444251,0.288829,0.0165776,0.805179,0.483376,1.01877,0.00139771,0.977401,0.059322,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",8588,10,15.231,13.6355,2,6.72935,0.0765072,0.158902,3.40692
0.422222,0.0118519,0.447222,0.00198577,0.476667,0.0415667,0.0594059,0.3,0.0944444,0.00469102,0.0923977,0.00161663,0.583141,0.00731814,0.195062,0.444444,0.175556,0.00992099,0.0666667,0,0.214286,0.491384,0.300726,0.00956359,0.8629,0.689769,1.01978,0.00156503,0.993651,0.0349206,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0]",8589,10,-24.904,42.9499,5,20.8438,0.213627,1.55995,-0.799799
0.822222,0.0103704,0.83858,0.00104798,0.805873,0.00178927,-0.289544,0.2,0.0222222,0.000115803,0.0318318,1.47033e-05,0.855455,0.00552397,0.130864,0.222222,0.117778,0.00316543,0.533333,0,2.15714,0.556504,0.314722,0.000949964,5.5395,0,0,0,0,0,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",8590,10,37.7069,-57.7375,4,3.41107,8.12792,-5.41478,-2.08763
0.222222,0.0345679,0.480556,0.0275454,0.0566667,0.0111222,-0.642512,0.3,0.136111,0.0559336,0.208889,0.00219259,0.500234,0.0131251,0.232099,0.333333,0.208889,0.0106864,0.00833333,0,0.119048,0.309614,0.278874,0.0222294,0.471716,0,1,2.15704e-32,1,0,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",8591,10,-34.7847,-30.3734,6,17.5593,-3.23219,-1.88103,4.81952
0.4,0.0276543,0.472222,0.00488683,0.42,0.0836,-0.135385,0.2,0.1,0.00855024,0.1,0.00174333,0.574207,0.0102103,0.2,0.444444,0.18,0.010316,0.075,0.0047619,0.261905,0.477871,0.291041,0.015295,0.731179,0.526154,1.00878,0.000353194,0.984424,0.05919,"[0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",8592,10,7.10472,4.38059,2,12.7323,-0.211015,0.531627,1.67302
0.466667,0.0192593,0.501667,0.00314709,0.406667,0.0546222,0.107843,0.2,0.0777778,0.00214039,0.0772487,0.000717132,0.626993,0.00662967,0.180247,0.333333,0.162222,0.00751111,0.1,0.00952381,0.352381,0.518992,0.296921,0.0118377,1.36938,0.651961,1.0691,0.00877414,1,0.0429864,"[0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",8593,10,28.767,-13.8276,7,9.81631,1.34289,1.63024,-0.0759432
0.4,0.0449383,0.566984,0.0126492,0.461905,0.0968073,-0.465327,0.2,0.0861111,0.0168261,0.0938272,0.00206523,0.611894,0.0123891,0.187654,0.333333,0.168889,0.00752593,0.0833333,0.00952381,0.357143,0.465431,0.290535,0.0155893,0.830554,0.488442,1.03676,0.00143765,0.959677,0.0725806,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",8594,10,3.68107,15.4823,2,17.1663,0.19729,-0.391023,4.56615
0.488889,0.0424691,0.601667,0.00680916,0.621905,0.0648172,-0.269891,0.2,0.0722222,0.00957047,0.0717172,0.00132354,0.653657,0.0128301,0.175309,0.333333,0.157778,0.00695802,0.158333,0.00952381,0.557143,0.514577,0.295141,0.0128917,0.941331,0.429017,1.0397,0.00183944,0.979557,0.0425894,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",8595,10,18.9233,14.9562,2,6.73245,1.81353,0.0362759,3.62682
0.333333,0.0246914,0.439259,0.00776804,0.166667,0.0435556,-0.5,0.2,0.108333,0.0125694,0.124444,0.0016823,0.552747,0.00844183,0.207407,0.444444,0.186667,0.0100938,0.025,0,0.142857,0.424217,0.292924,0.0141958,0.689661,0.642857,0.980155,0.035011,0.931373,0.0735294,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0]",8596,10,-3.7651,-11.654,0,7.5911,-1.3191,0.028753,1.21619
0.355556,0.0241975,0.446667,0.00484074,0.146667,0.0236,-0.41896,0.3,0.102778,0.0129021,0.113889,0.0021082,0.563701,0.00762235,0.202469,0.333333,0.182222,0.0092642,0.025,0,0.161905,0.42494,0.293664,0.0137615,0.742296,0.978593,0.789996,0.156126,0.929461,0.0829876,"[0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",8597,10,-12.9375,-61.6544,3,8.31492,-1.41029,0.0424361,0.172976
0.222222,0.0123457,0.287037,0.0024177,0.216667,0.155833,-0.142857,0.3,0.191667,0.068588,0.253333,0.0210568,0.412957,0.00832568,0.281481,0.555556,0.253333,0.0212543,0.00833333,0,0.0285714,0.380485,0.27395,0.0249512,0.209965,0.666667,0.999017,0.000862467,0.953125,0.109375,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",8598,10,-50.1091,-9.98045,6,8.10308,-6.33494,-1.36474,-0.168686
0.511111,0.0103704,0.533704,0.00121385,0.41,0.0115667,-0.163218,0.3,0.0611111,0.00187671,0.0647343,0.000231251,0.674835,0.0021906,0.165432,0.222222,0.148889,0.00523951,0.1,0.0047619,0.414286,0.54577,0.309996,0.00390231,2.3338,0.528736,0.85624,0.149148,0.99053,0.0189394,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",8599,10,0.573078,-64.1264,3,19.6536,2.58495,1.22304,-2.14918
0.288889,0.0202469,0.377407,0.00945802,0.23,0.0894333,-0.173285,0.2,0.138889,0.0186728,0.162393,0.00276426,0.492206,0.00958304,0.234568,0.444444,0.211111,0.0144444,0.025,0,0.0904762,0.420206,0.278229,0.0225888,0.491711,0.65704,1.09611,0.00984165,0.963504,0.10219,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",8600,10,-17.4868,-4.26357,0,22.8957,-3.0103,0.0968872,1.39507
0.444444,0.017284,0.495741,0.0042346,0.503333,0.0438778,-0.291585,0.3,0.0722222,0.00354167,0.0788889,0.000437723,0.640455,0.00417585,0.175309,0.333333,0.157778,0.00597037,0.0833333,0.0047619,0.290476,0.534029,0.304568,0.00723817,1.55962,0.430528,0.975255,0.00279936,0.976316,0.0289474,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",8601,10,0.901919,51.0299,5,8.52822,1.72289,1.22344,-0.228089
0.311111,0.0167901,0.382407,0.00222994,0,0,-0.322222,0.3,0.116667,0.0115451,0.138095,0.00111673,0.533392,0.00787595,0.214815,0.444444,0.193333,0.0107704,0,0,0.0857143,0.429052,0.297411,0.0115466,0.697224,0.7,1.01206,0.00123605,0.954545,0.0584416,"[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8602,10,-44.3103,33.0419,9,22.1892,-1.57151,1.06289,-0.404907
0.377778,0.022716,0.459259,0.00814815,0.243333,0.0524556,-0.278455,0.2,0.0888889,0.00981567,0.100654,0.00151091,0.596016,0.00680113,0.190123,0.333333,0.171111,0.00751111,0.0416667,0,0.2,0.474761,0.295681,0.0125728,0.894638,0.587398,1.04282,0.00339534,0.973384,0.0646388,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",8603,10,7.05961,-6.40098,0,12.2342,-0.0469486,0.859567,0.970119
0.511111,0.0177778,0.555582,0.00266863,0.453333,0.0696,-0.263421,0.3,0.0611111,0.0031893,0.0647343,0.000322979,0.677368,0.00413181,0.165432,0.222222,0.148889,0.00523951,0.108333,0.00952381,0.471429,0.531292,0.308844,0.00461534,2.28732,0.48814,1.02076,0.00119069,0.976744,0.0304114,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0]",8604,10,6.95028,52.5172,5,13.8747,2.62609,1.40385,-0.204514
0.733333,0.022716,0.774722,0.00311512,0.735238,0.00641361,-0.332969,0.2,0.0333333,0.00063339,0.0383838,6.11853e-05,0.800789,0.00926076,0.140741,0.222222,0.126667,0.00395556,0.383333,0.0333333,1.59048,0.555887,0.312055,0.00262169,3.80761,0.144105,0.993094,0.000280802,0.994842,0.00515796,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",8605,10,50.1014,23.1696,8,5.5341,6.29168,-0.508218,0.919064
0.311111,0.0241975,0.426481,0.00937726,0.3,0.136889,-0.490196,0.2,0.116667,0.0198765,0.138095,0.0029932,0.533424,0.00848027,0.214815,0.444444,0.193333,0.0107704,0.025,0,0.12381,0.408258,0.291987,0.0147435,0.594459,0.54902,0.958335,0.0119697,0.935294,0.0823529,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",8606,10,-5.78352,0.712482,0,19.3252,-1.84969,-0.302941,1.95624
0.222222,0.0197531,0.38963,0.0219391,0,0,-0.759259,0.2,0.186111,0.0610802,0.248889,0.0114864,0.418125,0.00717539,0.276543,0.555556,0.248889,0.0229926,0,0,0.0571429,0.313467,0.29235,0.0145312,0.233005,0.740741,0.802083,0.0562066,0.815789,0.210526,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",8607,10,-33.4252,-25.8599,6,14.9299,-5.99967,-3.23315,1.08988
0.377778,0.0202469,0.448889,0.00363457,0.46,0.1504,-0.332542,0.4,0.1,0.00943801,0.105882,0.000611731,0.570789,0.00806631,0.2,0.444444,0.18,0.00982222,0.0416667,0,0.185714,0.473762,0.301586,0.00904591,1,0.726841,0.942323,0.00488243,0.953846,0.0692308,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]",8608,10,-9.16933,40.4868,5,6.24107,-0.73617,0.85905,0.9915
0.533333,0.0192593,0.572593,0.00132908,0.509048,0.0499748,-0.0947368,0.2,0.0611111,0.00246263,0.062037,0.000322404,0.680046,0.00573345,0.165432,0.333333,0.148889,0.00573333,0.141667,0.0190476,0.547619,0.526611,0.305902,0.00642384,1.98919,0.421053,1.01865,0.00297925,0.99682,0.0238474,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",8609,10,36.3301,-8.72581,7,5.08988,2.95528,1.26757,-0.165566
0.755556,0.0118519,0.774418,0.000625673,0.756667,0.00409388,-0.198095,0.2,0.0305556,0.000286743,0.0366013,4.93404e-05,0.809685,0.00491513,0.138272,0.222222,0.124444,0.00377284,0.416667,0,1.63333,0.587213,0.313862,0.00149074,4.20706,0.32381,1.01269,0.000530618,0.997555,0.00611247,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",8610,10,55.4767,34.54,8,12.1059,6.24156,-0.154139,-1.18635
0.488889,0.0548148,0.660935,0.0178877,0.682302,0.0537609,-0.4873,0.2,0.0638889,0.0117843,0.0686869,0.000739154,0.681351,0.0164951,0.167901,0.222222,0.151111,0.00531358,0.133333,0.0142857,0.709524,0.483272,0.300349,0.00979062,1.754,0.137554,1.00672,0.000768691,0.98325,0.0268007,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",8611,10,22.9059,21.5359,2,13.8003,2.6302,-1.00981,6.34177
0.4,0.0103704,0.43,0.00154102,0.3,0.048,-0.172414,0.3,0.0916667,0.00628138,0.0962963,0.00106636,0.584748,0.00466918,0.192593,0.333333,0.173333,0.00847407,0.0416667,0,0.171429,0.473851,0.306787,0.00588187,1.09799,0.896552,1.04149,0.0111408,0.973978,0.0483271,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]",8612,10,-15.4561,53.6785,5,14.8504,0.129233,1.84822,-1.30883
0.222222,0.0271605,0.42963,0.0361317,0,0,-0.629073,0.3,0.161111,0.0572608,0.228889,0.00281975,0.458278,0.0106153,0.254321,0.555556,0.228889,0.0169926,0,0,0.1,0.315218,0.283299,0.0197419,0.356766,0.250627,0.651805,0.212756,0.876543,0.123457,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",8613,10,-30.2013,-43.3968,3,17.5132,-5.27578,-3.80823,3.3369
